Num_Acc;categorie_route;regime_circulation;nombre_voies;profil_route;trace_route;etat_surface;situation_accident;vitesse_max_autorisee
202300049669;4;2;2;1;1;1;1;30
202300049670;3;1;1;1;2;2;1;30
202300049671;3;2;2;2;1;1;3;70
202300049672;4;1;4;1;1;1;1;70
202300049673;3;2;2;1;1;2;8;70
202300049674;4;2;2;1;1;1;1;50
202300049675;7;2;3;1;1;1;1;50
202300049675;7;1;2;1;1;1;1;30
202300049675;7;2;3;1;1;1;1;30
202300049676;3;2;2;4;1;2;1;80
202300049676;3;2;;3;3;2;1;
202300049677;3;2;2;1;1;2;1;70
202300049678;4;1;4;1;1;1;1;70
202300049679;3;3;2;2;2;1;1;70
202300049680;3;2;2;1;1;1;1;80
202300049681;4;;1;1;1;1;6;30
202300049682;7;2;2;1;1;1;1;50
202300049682;7;3;4;1;1;1;1;50
202300049683;4;1;4;1;1;1;1;70
202300049684;4;2;2;1;1;1;1;50
202300049685;3;2;2;2;2;2;1;80
202300049686;4;2;2;2;1;1;1;50
202300049687;4;2;4;1;1;1;1;30
202300049688;3;2;2;1;3;2;8;80
202300049688;3;2;;1;3;1;1;
202300049689;1;3;2;2;1;1;1;90
202300049690;1;3;4;1;3;1;1;130
202300049691;4;1;1;1;1;2;1;50
202300049692;4;2;2;2;1;1;1;30
202300049693;4;2;;1;1;1;5;
202300049693;4;;2;1;1;1;5;30
202300049694;4;2;2;1;1;1;1;30
202300049695;4;4;2;1;1;1;1;30
202300049696;1;3;5;1;2;1;1;110
202300049697;4;1;;1;1;1;1;
202300049697;4;1;1;2;3;1;1;30
202300049698;4;2;2;1;2;1;1;50
202300049699;4;2;2;1;1;1;1;50
202300049700;1;3;2;2;1;1;1;90
202300049701;2;2;2;1;2;1;3;60
202300049702;3;2;2;1;2;1;3;80
202300049703;4;2;2;1;1;1;1;50
202300049703;4;2;2;1;1;2;1;50
202300049704;2;2;2;1;3;1;1;90
202300049705;4;2;2;1;1;1;1;30
202300049706;4;1;2;1;1;1;1;50
202300049706;4;1;3;1;1;1;1;50
202300049707;3;2;2;1;1;1;1;50
202300049708;6;;;1;1;1;8;20
202300049709;1;1;2;1;1;1;8;110
202300049710;4;2;2;1;2;1;3;30
202300049711;4;2;2;1;1;1;1;30
202300049712;4;2;0;1;1;1;1;30
202300049713;7;2;2;1;1;1;1;50
202300049714;4;2;2;1;3;2;1;50
202300049715;3;3;3;1;2;2;1;30
202300049716;7;2;2;1;1;2;3;50
202300049717;1;3;2;1;1;1;1;130
202300049718;2;3;4;1;1;1;1;110
202300049719;4;2;2;1;1;1;1;30
202300049719;4;1;1;1;1;1;1;30
202300049720;3;2;2;1;2;1;1;70
202300049721;3;2;3;1;1;1;1;50
202300049721;3;3;4;1;1;1;1;50
202300049722;4;1;1;1;1;1;1;50
202300049723;1;1;1;1;1;2;1;
202300049723;1;3;4;1;3;2;1;110
202300049724;4;2;2;1;1;1;1;50
202300049725;3;3;4;1;1;1;1;110
202300049726;4;3;4;1;1;1;1;50
202300049727;4;;2;1;1;1;1;50
202300049727;4;2;;2;3;1;1;
202300049728;4;2;2;1;1;1;1;50
202300049729;3;;2;1;1;1;1;
202300049730;2;2;2;3;3;1;8;70
202300049731;2;2;2;1;1;1;1;50
202300049732;3;2;2;1;4;1;1;80
202300049733;3;2;2;2;4;1;1;80
202300049734;3;2;2;1;1;1;1;50
202300049734;3;2;;1;1;1;1;
202300049735;4;2;3;1;1;1;1;30
202300049735;4;2;3;2;1;1;1;30
202300049736;4;2;2;1;1;1;4;30
202300049737;4;2;4;1;1;1;1;50
202300049737;4;1;;1;1;1;1;30
202300049738;4;2;4;1;1;1;1;50
202300049739;7;2;2;1;1;1;1;90
202300049740;4;2;3;2;1;2;1;30
202300049740;4;2;2;2;1;2;1;30
202300049741;3;2;2;1;1;1;1;80
202300049741;3;2;;1;1;1;8;
202300049742;3;;1;1;2;1;1;80
202300049743;4;2;3;1;1;1;1;30
202300049743;4;1;;1;1;1;1;
202300049744;3;1;1;1;2;2;1;50
202300049745;4;2;2;2;4;1;8;70
202300049746;7;2;2;1;2;1;1;50
202300049746;7;2;;1;2;1;1;
202300049747;4;;1;1;1;1;1;30
202300049748;4;2;3;1;3;1;1;50
202300049749;4;2;2;1;1;1;3;80
202300049750;3;2;2;1;1;1;3;80
202300049751;3;1;2;1;1;1;1;50
202300049751;3;2;2;1;1;1;1;50
202300049752;4;1;1;1;1;1;1;50
202300049752;4;3;3;1;1;1;1;50
202300049753;3;2;2;1;1;2;1;70
202300049754;4;2;2;1;1;1;1;50
202300049755;4;2;2;1;3;1;1;50
202300049755;4;2;;1;1;1;1;
202300049756;3;2;2;1;1;1;4;50
202300049757;4;1;1;1;1;1;3;50
202300049758;3;3;3;2;1;1;1;50
202300049759;3;;2;2;3;1;1;90
202300049760;3;2;2;1;1;1;1;50
202300049761;3;1;2;2;1;1;1;80
202300049762;4;2;2;1;1;1;1;50
202300049763;4;2;2;1;1;1;1;50
202300049764;3;2;2;4;1;3;1;80
202300049765;3;2;2;2;3;1;1;50
202300049766;7;2;2;1;1;2;1;70
202300049767;4;2;2;1;1;1;1;50
202300049768;3;1;2;2;1;1;1;110
202300049769;4;2;2;2;1;1;1;50
202300049770;3;2;2;4;1;1;1;50
202300049771;3;2;2;1;1;1;1;50
202300049772;4;2;1;1;1;1;1;50
202300049773;3;2;2;1;3;2;1;90
202300049774;4;;2;1;1;1;1;50
202300049775;4;1;1;1;2;2;1;50
202300049776;4;2;2;1;1;2;1;50
202300049776;4;1;1;1;3;2;1;50
202300049777;3;1;1;1;1;1;1;50
202300049778;3;2;2;1;1;1;4;50
202300049779;3;2;2;1;1;1;1;80
202300049780;3;1;1;1;1;1;1;30
202300049781;3;2;2;1;1;1;1;50
202300049781;3;2;;1;1;1;1;50
202300049782;4;1;1;3;1;1;1;50
202300049782;4;1;2;1;1;1;1;50
202300049783;3;2;2;1;1;2;1;80
202300049783;3;2;;1;1;2;1;
202300049784;3;2;2;1;1;1;1;80
202300049785;4;2;2;2;1;1;1;50
202300049786;4;2;2;2;1;2;1;50
202300049786;4;1;1;2;1;2;1;50
202300049787;3;2;2;1;3;1;3;80
202300049788;3;2;2;1;1;2;1;30
202300049789;3;2;2;1;1;1;1;80
202300049790;3;;1;1;1;1;1;
202300049791;4;2;2;1;1;1;1;50
202300049792;3;2;2;2;1;1;1;80
202300049792;3;;;1;1;1;1;
202300049793;3;2;2;1;1;1;1;80
202300049794;3;2;2;1;1;1;3;80
202300049795;3;3;0;2;1;1;1;70
202300049796;4;2;2;1;2;2;1;50
202300049797;3;2;2;1;3;2;3;80
202300049798;3;2;2;1;1;1;1;70
202300049799;1;3;6;1;1;1;1;110
202300049800;4;2;2;2;1;3;1;50
202300049801;3;2;;2;1;1;1;
202300049801;3;2;2;2;1;1;1;80
202300049802;2;2;2;2;2;1;1;80
202300049803;3;1;2;4;2;1;1;50
202300049804;2;1;1;1;1;1;1;110
202300049805;4;2;1;1;1;1;1;50
202300049805;4;2;2;2;1;1;1;50
202300049806;4;2;2;2;3;1;3;50
202300049807;3;2;2;1;1;1;1;80
202300049808;2;1;2;1;1;2;3;110
202300049809;3;1;1;2;2;1;4;30
202300049809;3;2;;2;2;1;4;
202300049810;4;2;2;1;1;1;1;50
202300049811;1;3;3;1;1;1;1;110
202300049812;4;2;1;4;3;1;3;50
202300049813;2;3;2;1;3;1;1;50
202300049814;7;2;2;2;1;2;1;80
202300049815;1;;1;1;3;8;1;50
202300049816;4;;4;1;1;1;1;50
202300049816;4;1;4;1;1;1;1;50
202300049817;4;2;4;1;1;1;1;50
202300049818;4;;2;1;2;1;3;50
202300049819;6;;;1;1;1;1;
202300049820;1;3;6;1;1;1;1;90
202300049821;4;2;4;1;1;1;1;30
202300049821;4;2;2;1;1;1;1;30
202300049822;4;1;2;1;3;1;1;50
202300049822;4;2;2;2;3;1;1;50
202300049823;3;2;2;1;1;1;1;50
202300049824;4;2;2;1;1;1;3;50
202300049825;4;2;2;1;1;1;1;30
202300049826;3;;0;2;1;1;1;70
202300049827;4;2;2;1;1;1;1;50
202300049827;4;2;3;1;1;1;1;50
202300049828;2;3;2;1;1;1;1;30
202300049829;3;2;4;1;3;2;1;90
202300049830;1;;3;2;3;1;1;90
202300049831;3;1;2;1;2;1;1;30
202300049831;3;1;2;1;1;1;1;30
202300049832;3;2;2;2;4;1;1;80
202300049833;4;;2;1;1;1;1;50
202300049834;2;3;2;1;3;2;1;50
202300049835;4;2;2;1;4;2;3;30
202300049836;7;3;6;1;1;1;1;70
202300049837;4;3;2;2;1;1;1;50
202300049838;4;2;2;1;1;1;1;50
202300049839;4;2;2;1;2;1;5;50
202300049840;3;2;2;1;1;1;1;50
202300049841;4;2;2;1;1;1;1;50
202300049842;3;2;2;1;3;2;1;50
202300049842;3;2;2;2;1;2;1;50
202300049843;2;2;2;1;3;1;3;80
202300049844;1;3;6;2;1;1;1;70
202300049845;4;2;2;1;1;1;5;30
202300049846;4;2;2;1;1;1;1;50
202300049847;4;2;2;1;2;1;1;50
202300049848;4;2;2;1;1;1;1;50
202300049849;3;2;1;2;3;2;5;50
202300049849;3;2;;2;1;2;5;
202300049850;3;2;2;1;1;1;1;80
202300049850;3;2;2;3;1;1;1;80
202300049851;4;2;2;1;1;1;1;50
202300049852;4;;1;1;1;1;8;30
202300049853;3;2;2;1;2;1;8;90
202300049854;3;2;2;1;1;2;3;80
202300049855;4;3;4;1;1;1;1;50
202300049855;4;2;2;1;1;1;1;30
202300049856;2;2;2;1;1;1;1;30
202300049857;1;3;6;3;1;1;1;130
202300049858;4;2;2;2;1;1;1;50
202300049859;4;1;1;1;1;1;1;
202300049860;4;2;2;1;1;1;1;30
202300049861;3;3;4;1;1;1;1;50
202300049861;3;1;1;1;1;1;1;50
202300049862;4;3;2;4;1;1;1;50
202300049863;2;1;1;1;1;1;3;
202300049864;3;2;2;2;1;2;1;80
202300049865;4;2;2;2;2;2;1;50
202300049866;1;3;6;1;1;1;1;90
202300049867;4;2;2;1;1;1;1;50
202300049868;3;2;2;1;1;2;1;50
202300049869;3;2;2;2;2;1;3;80
202300049870;4;1;1;1;1;1;1;30
202300049871;3;2;2;2;2;1;1;80
202300049872;3;2;2;1;1;1;1;80
202300049873;4;2;4;1;1;1;1;50
202300049874;1;3;6;1;1;1;1;110
202300049875;3;2;2;1;1;1;1;80
202300049876;3;1;1;1;1;1;4;50
202300049877;4;2;2;1;1;1;1;50
202300049878;3;2;2;1;1;1;1;50
202300049879;1;;6;1;1;1;1;130
202300049880;4;1;1;1;1;1;1;50
202300049881;4;;2;1;1;1;1;50
202300049881;4;2;2;1;1;1;1;50
202300049882;4;1;1;1;1;1;5;50
202300049883;3;2;2;1;2;1;1;50
202300049884;3;2;2;1;1;1;1;50
202300049885;2;2;2;1;1;1;1;80
202300049886;3;2;1;1;1;2;1;50
202300049887;2;;2;1;1;2;1;110
202300049888;7;;0;1;1;1;1;50
202300049889;4;2;2;2;3;1;1;50
202300049890;4;2;2;1;1;1;1;50
202300049891;3;2;2;1;1;1;1;70
202300049892;4;2;2;1;1;2;1;30
202300049893;1;3;3;1;1;1;2;130
202300049894;3;2;2;1;1;2;3;
202300049895;4;2;2;1;1;1;1;30
202300049896;4;2;0;1;3;2;8;70
202300049897;1;1;6;1;1;1;1;90
202300049898;4;2;2;1;1;1;1;50
202300049899;3;3;4;1;3;1;1;50
202300049900;3;2;2;1;1;2;3;80
202300049901;1;3;3;2;1;1;1;90
202300049902;4;2;2;1;2;1;1;50
202300049903;4;2;2;1;1;1;1;50
202300049904;4;2;4;2;3;1;1;50
202300049905;3;2;3;1;1;1;3;50
202300049906;2;3;4;1;1;2;1;90
202300049907;1;3;2;1;1;1;1;130
202300049908;4;1;1;1;1;1;1;30
202300049908;4;1;1;2;1;1;1;30
202300049909;3;1;4;1;3;1;1;90
202300049910;2;3;2;1;1;1;1;110
202300049911;4;2;2;1;1;1;1;50
202300049912;4;2;4;1;1;1;1;50
202300049913;4;2;2;1;1;1;1;50
202300049914;4;2;1;1;1;1;1;50
202300049914;4;3;3;1;2;1;1;70
202300049915;1;3;4;1;1;1;1;90
202300049916;3;1;1;2;3;1;1;50
202300049917;4;2;2;1;1;1;1;50
202300049917;4;2;2;2;1;1;1;50
202300049918;3;2;2;1;1;1;1;50
202300049919;4;2;2;1;1;1;5;50
202300049920;1;3;4;1;1;1;1;110
202300049921;4;1;2;1;1;1;1;50
202300049921;4;1;5;1;1;1;1;50
202300049922;4;2;2;1;1;1;1;50
202300049923;4;;2;1;1;1;1;50
202300049924;3;1;2;1;3;1;1;50
202300049925;4;;1;1;1;1;8;50
202300049926;1;3;2;1;1;1;1;130
202300049927;4;;;1;1;1;1;30
202300049927;4;2;4;1;1;1;1;50
202300049928;3;3;0;1;3;1;3;90
202300049929;1;3;8;1;1;1;1;110
202300049930;4;1;1;1;2;1;4;50
202300049930;4;2;2;1;1;1;4;50
202300049931;4;2;2;1;3;2;4;50
202300049932;2;2;2;1;3;8;3;110
202300049933;4;2;2;1;1;2;1;50
202300049933;4;3;7;1;1;2;1;50
202300049934;3;2;2;1;1;1;1;80
202300049935;1;3;4;2;1;2;1;130
202300049936;2;3;2;1;1;1;1;110
202300049937;2;3;2;1;1;1;1;90
202300049938;3;2;2;1;1;1;1;50
202300049938;3;1;1;1;1;1;1;50
202300049939;4;2;1;1;1;1;1;50
202300049940;4;2;2;1;1;2;1;50
202300049941;1;3;6;1;1;3;1;110
202300049942;3;2;2;1;1;1;1;90
202300049942;3;;2;1;1;1;1;90
202300049943;4;2;2;1;1;1;3;50
202300049944;4;2;2;1;3;1;1;50
202300049945;3;;2;1;1;1;3;80
202300049946;3;2;2;4;1;1;1;20
202300049946;3;2;1;1;1;1;1;50
202300049947;4;2;2;1;1;1;1;50
202300049948;4;2;2;1;1;1;4;30
202300049949;4;2;2;1;1;1;4;50
202300049950;3;2;2;1;1;1;1;50
202300049951;3;2;1;1;1;1;1;90
202300049952;3;2;2;1;1;2;1;50
202300049953;4;2;2;1;1;1;1;50
202300049954;4;2;4;1;1;1;5;50
202300049954;4;2;2;2;1;1;5;30
202300049955;4;2;2;1;1;1;1;50
202300049956;4;2;2;2;1;1;1;50
202300049957;3;2;2;1;1;2;1;70
202300049958;3;2;2;1;1;1;1;50
202300049959;4;1;1;2;1;1;6;50
202300049960;3;3;2;1;1;1;1;50
202300049961;3;2;2;1;1;2;1;70
202300049962;4;2;4;4;1;1;1;50
202300049963;1;3;3;1;1;1;1;130
202300049964;4;2;1;1;1;1;5;25
202300049965;4;2;2;1;1;2;1;50
202300049966;3;2;2;1;3;1;3;80
202300049966;3;2;2;2;1;1;3;
202300049967;4;2;2;1;1;1;1;50
202300049968;4;;2;1;1;1;1;50
202300049969;4;2;3;1;2;1;1;50
202300049970;4;2;2;1;1;1;1;50
202300049971;4;2;2;1;3;1;1;50
202300049972;3;2;0;1;1;1;1;70
202300049973;4;2;4;1;1;2;1;50
202300049974;4;2;2;2;1;1;1;
202300049974;4;2;2;2;1;1;1;80
202300049975;3;2;3;1;1;2;1;30
202300049976;4;3;3;2;1;1;1;30
202300049977;4;3;2;1;1;1;1;50
202300049978;2;2;2;1;1;1;1;80
202300049979;4;2;2;1;1;1;1;50
202300049980;4;1;1;1;1;1;1;50
202300049981;4;2;2;1;1;2;1;50
202300049982;4;1;1;1;1;1;1;30
202300049983;4;1;1;1;1;1;1;30
202300049984;7;2;2;1;1;3;5;30
202300049985;3;2;4;4;1;1;1;50
202300049986;4;2;0;1;3;1;1;30
202300049987;3;1;2;1;2;1;1;50
202300049988;4;2;3;1;1;1;1;50
202300049989;4;3;3;2;1;1;1;50
202300049990;4;1;1;2;1;1;1;50
202300049991;2;2;4;1;1;1;1;80
202300049992;6;;;1;1;1;1;30
202300049993;3;2;2;2;3;1;1;80
202300049993;3;;2;1;3;1;1;
202300049994;3;2;2;1;1;1;1;50
202300049994;3;2;;1;1;1;1;50
202300049995;4;1;1;2;1;1;1;30
202300049996;3;;2;1;1;1;1;50
202300049997;4;1;1;1;1;1;1;30
202300049998;4;2;2;1;1;1;1;50
202300049999;1;3;4;2;1;1;1;90
202300050000;3;;2;1;1;1;1;80
202300050001;3;3;4;1;1;1;1;50
202300050002;4;2;2;1;1;1;1;80
202300050003;2;3;1;4;4;1;1;50
202300050004;3;2;4;1;1;1;1;50
202300050005;4;2;2;1;1;1;8;80
202300050006;3;2;4;1;1;1;1;110
202300050007;3;2;2;1;1;2;8;50
202300050007;3;2;2;1;2;2;1;30
202300050008;3;2;2;1;2;1;1;50
202300050008;3;2;2;1;1;1;1;50
202300050009;3;2;2;1;3;1;3;80
202300050010;4;1;4;1;1;1;1;70
202300050011;4;2;2;1;1;1;1;30
202300050012;3;2;2;1;1;1;5;50
202300050013;4;2;2;1;1;1;1;50
202300050014;7;3;2;1;1;1;1;50
202300050015;3;3;4;1;1;1;1;90
202300050016;4;2;2;1;1;1;1;20
202300050017;3;2;2;1;1;7;1;50
202300050018;4;1;4;1;1;1;1;70
202300050019;4;2;2;1;4;1;3;
202300050020;2;3;5;1;1;1;1;50
202300050021;7;3;7;1;1;1;1;50
202300050021;7;3;2;1;1;1;1;30
202300050022;4;;2;2;4;1;1;50
202300050023;3;;2;1;1;2;1;90
202300050024;3;2;2;2;3;1;1;50
202300050025;3;2;3;2;1;2;1;50
202300050025;3;2;3;1;1;2;1;50
202300050026;4;;;1;1;1;1;30
202300050026;4;1;1;1;1;1;1;30
202300050027;4;2;2;1;1;1;1;50
202300050028;3;2;2;2;4;1;3;90
202300050029;3;3;2;1;2;1;1;50
202300050030;4;2;2;1;1;2;1;50
202300050031;7;1;2;1;1;2;6;50
202300050032;1;3;7;1;1;1;1;90
202300050033;4;3;4;1;1;1;1;50
202300050034;4;2;2;1;1;1;1;30
202300050035;4;2;2;1;1;1;1;50
202300050036;4;2;6;1;1;1;1;30
202300050036;4;1;2;1;1;1;1;30
202300050037;7;;0;1;3;2;1;
202300050037;7;2;4;1;1;2;1;50
202300050038;2;1;2;1;3;1;1;70
202300050039;3;2;2;4;2;1;4;50
202300050040;3;2;2;1;1;2;1;80
202300050041;3;2;2;1;1;2;1;
202300050041;3;2;2;2;1;2;1;70
202300050042;4;2;2;1;1;1;1;30
202300050043;4;2;2;2;1;1;1;30
202300050043;4;2;2;1;3;1;1;50
202300050044;4;2;4;1;1;1;1;30
202300050044;4;;;1;1;1;1;30
202300050045;3;2;2;2;1;2;1;50
202300050045;3;2;2;1;1;2;1;50
202300050046;2;1;2;1;1;1;1;110
202300050047;3;2;2;1;1;1;1;70
202300050048;4;2;6;1;1;1;1;50
202300050049;2;2;2;1;1;1;3;50
202300050050;3;1;1;1;3;1;1;30
202300050050;3;2;2;1;1;1;1;50
202300050051;2;;2;1;1;1;1;70
202300050052;4;2;2;1;3;2;3;80
202300050053;4;2;2;1;1;2;1;50
202300050054;4;2;4;1;1;1;1;50
202300050055;3;3;4;1;1;1;1;90
202300050056;2;2;2;2;2;2;1;50
202300050057;7;2;0;1;1;9;8;70
202300050058;4;1;;1;1;1;1;50
202300050058;4;2;2;1;1;1;1;50
202300050059;1;3;3;1;1;1;1;110
202300050060;3;2;2;1;1;1;1;80
202300050060;3;2;;1;1;1;1;
202300050061;4;3;1;1;1;1;1;30
202300050061;4;1;1;1;1;1;1;30
202300050062;4;1;3;1;1;2;1;30
202300050063;4;2;2;1;1;1;1;50
202300050064;2;1;2;1;1;1;1;70
202300050065;4;2;2;2;1;1;1;50
202300050065;4;2;2;1;1;1;1;50
202300050066;4;1;3;1;1;1;1;50
202300050066;4;2;2;1;1;1;1;30
202300050067;1;1;3;1;1;1;1;90
202300050068;1;1;3;1;1;1;1;130
202300050069;7;2;2;1;1;1;8;50
202300050070;4;1;2;1;1;1;1;30
202300050070;4;;;1;1;1;1;30
202300050071;4;2;2;1;1;1;1;50
202300050072;3;2;3;2;1;1;1;50
202300050073;3;3;2;1;1;2;1;90
202300050074;7;1;2;1;3;1;1;50
202300050075;1;;2;1;1;1;1;90
202300050076;4;1;2;1;1;2;1;50
202300050076;4;1;4;1;1;2;1;70
202300050077;4;;1;2;1;1;1;30
202300050078;4;1;2;1;2;1;3;30
202300050079;4;;2;1;3;2;1;50
202300050080;1;;3;1;1;1;1;70
202300050081;4;;;1;1;1;5;30
202300050081;4;2;2;1;1;1;5;30
202300050082;4;;0;1;1;1;1;50
202300050083;1;;3;1;1;1;1;110
202300050084;4;3;4;1;1;2;1;90
202300050085;4;3;2;2;4;1;1;50
202300050086;1;1;2;2;2;1;1;50
202300050087;4;;;1;1;1;1;30
202300050087;4;1;2;1;1;1;1;30
202300050088;4;4;2;1;1;1;1;50
202300050089;7;;;1;1;1;1;50
202300050090;4;1;5;1;1;1;1;30
202300050090;4;2;3;1;1;1;1;30
202300050091;3;2;3;1;1;1;1;70
202300050092;4;2;3;1;1;1;1;30
202300050092;4;3;5;1;1;1;1;50
202300050093;1;1;6;2;1;1;1;70
202300050094;1;1;3;1;1;1;1;130
202300050095;4;2;2;1;1;1;1;30
202300050095;4;1;2;1;1;1;1;30
202300050096;3;3;1;1;1;1;1;70
202300050096;3;2;1;1;1;1;1;80
202300050097;4;2;2;1;1;1;6;50
202300050098;4;1;4;1;1;1;5;30
202300050098;4;2;1;1;1;1;1;30
202300050099;7;3;11;2;1;1;1;70
202300050100;4;3;2;1;1;1;1;30
202300050101;1;1;3;1;1;1;1;130
202300050102;4;3;4;1;3;2;1;50
202300050103;4;2;2;1;1;1;1;50
202300050104;1;3;4;1;1;1;1;90
202300050105;4;2;2;1;3;1;1;50
202300050106;4;2;3;1;1;1;1;30
202300050106;4;;2;1;1;1;1;30
202300050107;1;3;6;1;1;1;1;130
202300050108;4;;;1;1;1;1;30
202300050108;4;2;3;2;1;1;1;30
202300050109;4;2;2;1;1;2;1;50
202300050109;4;2;4;1;1;2;1;50
202300050110;2;2;2;1;1;1;1;70
202300050111;3;2;2;1;1;1;1;80
202300050111;3;3;2;1;1;1;1;50
202300050112;7;2;2;1;1;1;1;50
202300050112;7;2;2;2;1;1;1;30
202300050113;1;3;3;1;1;1;1;110
202300050114;4;1;;1;1;1;1;
202300050114;4;2;2;2;1;1;1;30
202300050115;3;1;2;1;1;1;1;50
202300050116;2;2;4;1;1;1;1;90
202300050117;4;3;4;3;1;1;1;50
202300050118;2;3;2;1;1;5;1;110
202300050119;4;2;2;1;1;1;1;50
202300050120;3;1;1;1;1;1;4;30
202300050120;3;2;2;1;1;1;4;30
202300050121;4;2;2;1;1;1;8;30
202300050122;4;1;;1;1;1;1;
202300050122;4;2;2;2;1;1;1;30
202300050123;1;3;3;1;1;1;1;90
202300050124;4;3;2;1;1;1;1;50
202300050124;4;1;;1;1;1;1;
202300050125;4;2;4;1;1;1;3;50
202300050126;4;2;2;2;3;2;1;50
202300050127;4;;2;1;1;1;1;50
202300050128;1;3;6;1;1;1;1;90
202300050129;4;;4;1;1;1;1;30
202300050129;4;;2;1;1;1;1;30
202300050130;1;3;8;1;1;1;1;90
202300050131;3;3;4;1;1;1;1;70
202300050132;4;1;1;1;1;1;1;30
202300050133;4;2;2;1;1;1;1;50
202300050134;1;1;8;1;1;1;1;110
202300050135;4;2;2;1;1;1;4;50
202300050135;4;2;;1;1;1;4;
202300050136;4;2;2;2;1;1;1;50
202300050137;4;2;2;2;1;1;1;50
202300050138;3;1;2;1;1;1;1;50
202300050138;3;;2;1;1;1;1;50
202300050139;7;1;2;1;2;1;5;50
202300050139;7;1;2;1;2;1;5;30
202300050140;3;2;2;2;1;1;1;50
202300050141;4;2;2;1;1;1;1;30
202300050142;4;2;1;2;2;1;1;50
202300050143;4;2;0;1;1;1;1;30
202300050143;4;2;2;1;1;1;1;30
202300050144;3;1;1;1;1;1;1;50
202300050145;3;2;2;2;2;1;1;80
202300050146;4;2;2;1;1;1;1;50
202300050146;4;1;1;1;1;1;1;50
202300050147;7;1;1;1;1;1;1;50
202300050147;7;2;2;1;1;1;1;50
202300050148;3;2;2;1;1;1;4;30
202300050149;2;2;2;1;4;1;1;50
202300050150;4;2;2;1;1;1;5;30
202300050150;4;1;;1;1;1;5;
202300050151;7;2;4;1;1;1;1;50
202300050151;7;2;;1;1;1;1;
202300050152;4;2;2;1;1;1;1;50
202300050152;4;3;2;1;1;1;1;50
202300050153;3;;2;2;1;1;8;50
202300050153;3;;2;1;3;1;1;50
202300050154;4;1;1;1;1;1;1;30
202300050155;4;2;2;1;1;1;1;30
202300050156;3;2;2;2;2;9;1;80
202300050157;4;2;2;2;3;1;1;50
202300050157;4;2;2;4;2;1;1;50
202300050158;7;3;2;1;1;2;1;50
202300050158;7;3;0;1;1;2;1;50
202300050159;4;;2;1;1;1;1;30
202300050160;3;2;2;1;1;1;1;50
202300050161;3;2;2;1;1;1;1;50
202300050162;4;2;3;1;1;1;5;30
202300050162;4;2;4;1;1;1;5;30
202300050163;4;2;2;1;1;1;1;50
202300050164;4;1;1;1;3;1;4;30
202300050165;4;2;4;1;1;1;1;50
202300050166;2;2;4;1;1;1;1;70
202300050167;3;2;2;1;1;9;1;50
202300050168;4;2;2;1;1;1;6;50
202300050169;4;2;2;1;1;1;1;50
202300050170;3;3;5;1;1;1;1;90
202300050171;3;2;4;1;1;1;1;50
202300050172;4;2;2;1;1;1;1;50
202300050173;4;1;1;1;1;1;5;30
202300050174;4;2;2;1;1;1;1;50
202300050175;4;;;1;1;1;1;30
202300050175;4;1;1;1;1;1;1;30
202300050176;3;1;1;1;1;1;4;50
202300050177;4;2;2;1;1;2;1;50
202300050178;2;3;4;1;1;1;1;110
202300050179;4;2;3;1;1;1;1;30
202300050179;4;2;2;1;1;1;1;50
202300050180;3;3;2;1;1;1;5;50
202300050180;3;2;2;1;1;1;5;
202300050181;3;2;3;1;1;1;1;70
202300050182;4;2;2;1;1;1;1;30
202300050183;3;3;0;2;1;1;1;50
202300050184;4;3;5;1;1;2;1;50
202300050184;4;3;4;1;1;2;1;50
202300050185;3;1;3;2;3;1;1;90
202300050186;3;1;1;1;1;1;1;50
202300050186;3;3;5;1;1;1;1;50
202300050187;4;1;;1;1;1;1;
202300050187;4;2;2;1;1;1;1;30
202300050188;3;2;2;1;1;1;1;50
202300050189;4;3;4;1;1;2;1;50
202300050190;4;1;1;1;1;1;1;30
202300050191;4;1;1;1;1;1;4;30
202300050191;4;1;2;1;1;1;4;30
202300050192;3;1;2;1;1;1;1;50
202300050193;4;2;2;1;1;1;8;50
202300050193;4;2;2;1;1;1;1;50
202300050194;4;2;2;1;1;1;5;50
202300050195;3;2;2;1;1;2;1;80
202300050195;3;2;3;1;1;2;1;80
202300050196;4;3;4;1;1;1;1;50
202300050197;4;2;2;1;1;1;1;50
202300050197;4;2;;1;1;1;1;
202300050198;4;2;2;1;1;1;1;
202300050198;4;2;2;1;1;1;1;50
202300050199;3;2;2;2;3;1;8;80
202300050200;3;2;2;1;1;1;1;50
202300050201;4;1;2;1;1;1;1;50
202300050201;4;2;3;1;1;1;1;50
202300050202;2;3;5;1;1;2;1;90
202300050203;6;;;1;1;1;1;20
202300050204;4;;2;1;1;1;1;50
202300050205;3;2;2;2;1;1;1;50
202300050206;3;2;2;2;1;1;1;50
202300050206;3;2;2;2;2;1;1;50
202300050207;4;2;2;1;1;1;1;30
202300050207;4;2;4;1;1;1;1;50
202300050208;4;3;2;1;1;1;1;50
202300050209;2;3;2;1;1;1;4;50
202300050210;4;;2;1;1;1;1;50
202300050211;4;1;5;1;1;2;1;70
202300050212;3;2;2;1;1;2;1;80
202300050213;4;2;2;1;1;1;1;
202300050213;4;2;2;1;1;1;1;20
202300050214;4;2;2;1;1;1;5;50
202300050214;4;1;2;1;1;1;5;30
202300050215;4;2;1;1;1;1;1;20
